parcel_id,scenario,cliff_scenario,retreat_year,mc_enabled,mc_n_sims,mc_mean_year,mc_median_year,mc_sd_year,mc_q05_year,mc_q25_year,mc_q75_year,mc_q95_year,mc_range_years,retreat_trigger,timing_category,cliff_exposure_status,initial_cliff_dist_m,parameter_set,rental_yield,discount_rate,damage_threshold,ADDRESS,PRICE,strval,landval,elevation,LATITUDE,LONGITUDE,rent,npv_rent_to_tstar,buyout_price_uncapped,buyout_price,buyout_capped,buyout_market_100pct,buyout_savings_pct,buyout_savings_dollars,gov_rent_collected,gov_land_recovered,gov_net_cost,gov_outcome
25,High,NA,16.124,TRUE,1000,16.124,16,0.7728008936467538,15,16,17,17,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,44 Sole St,238574,163661.764,74912.236,1.2,40.7398551,-124.2160615,11928.7,166290.5653553078,241202.8013553078,238574,TRUE,238574,0,0,166290.5653553078,74912.236,-2628.8013553078054,profit
26,High,NA,26.333,TRUE,1000,26.333,26,0.7420658068269024,25,26,27,27,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,16 Sole St,450000,308700,141300,1.08,40.739712,-124.2157682,22500,466284.73512071214,607584.7351207121,450000,TRUE,450000,0,0,466284.73512071214,141300,-157584.73512071214,profit
27,High,NA,28.232,TRUE,1000,28.232,28,0.7802466179258868,27,28,29,29,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,8 Sole St,350000,240100,109900,1.09,40.739687000000004,-124.215556,17500,382220.43620860996,492120.43620860996,350000,TRUE,350000,0,0,382220.43620860996,109900,-142120.43620860996,profit
28,High,NA,60.631,TRUE,1000,60.631,61,0.6835980590276031,59,60,61,61,2,flood_storm_mc,late,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,6 Sole St,371665,254962.19,116702.81,0.9,40.739554,-124.215382,18583.25,662476.5846225393,779179.3946225394,371665,TRUE,371665,0,0,662476.5846225393,116702.81,-407514.39462253934,profit
29,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,155 Sole St,261516,179399.976,82116.024,1.3,40.74009,-124.2174363,13075.800000000001,13075.800000000001,95191.82400000001,95191.82400000001,FALSE,261516,63.59999999999999,166324.17599999998,13075.800000000001,82116.024,0,break_even
30,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,143 Sole St,310296,212863.05599999998,97432.944,1.3,40.7400347,-124.2173321,15514.800000000001,15514.800000000001,112947.744,112947.744,FALSE,310296,63.59999999999999,197348.256,15514.800000000001,97432.944,0,break_even
31,High,NA,23.125,TRUE,1000,23.125,23,0.7975029849542953,22,23,24,24,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,109 Sole St,280000,192080,87920,1.3,40.7398044,-124.2168656,14000,262332.0860677799,350252.0860677799,280000,TRUE,280000,0,0,262332.0860677799,87920,-70252.08606777992,profit
32,High,NA,43.039,TRUE,1000,43.039,43,0.8638432874226813,42,43,44,44,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,7 Sole St,357172,245019.992,112152.008,1.31,40.7392837,-124.2156342,17858.600000000002,522392.5597081959,634544.5677081959,357172,TRUE,357172,0,0,522392.5597081959,112152.008,-277372.5677081959,profit
33,High,NA,2.724,TRUE,1000,2.724,3,0.6246712849284928,2,2,3,4,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,165 Sole St,280006,192084.11599999998,87921.884,1.3,40.7401379,-124.2175767,14000.300000000001,37495.28456127928,125417.16856127928,125417.16856127928,FALSE,280006,55.20911388995976,154588.83143872072,37495.28456127928,87921.884,-1.4551915228366852e-11,profit
34,High,NA,29.688,TRUE,1000,29.688,30,0.7065091331010203,28,29,30,31,3,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1515 Buhne Dr,297514,204094.604,93419.396,1.3,40.7402749,-124.2178933,14875.7,337230.46711770975,430649.86311770976,297514,TRUE,297514,0,0,337230.46711770975,93419.396,-133135.86311770976,profit
35,High,NA,35.981,TRUE,1000,35.981,36,0.7728106082580882,35,36,36,37,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1591 Buhne Dr,363724,249514.664,114209.336,1.3,40.7399367,-124.2183341,18186.2,472644.9853550009,586854.3213550008,363724,TRUE,363724,0,0,472644.9853550009,114209.336,-223130.3213550009,profit
36,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,130 Cod St,320994,220201.88400000002,100792.116,1.3,40.7397376,-124.217678,16049.7,16049.7,116841.81599999999,116841.81599999999,FALSE,320994,63.6,204152.184,16049.7,100792.116,0,break_even
37,High,NA,4.922,TRUE,1000,4.922,5,0.7227990304631284,4,4,5,6,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,126 Cod St,365000,250390,114610,1.3,40.7396932,-124.2176589,18250,86437.92682423642,201047.9268242364,201047.9268242364,FALSE,365000,44.91837621253797,163952.0731757636,86437.92682423642,114610,-1.4551915228366852e-11,profit
38,High,NA,29.062,TRUE,1000,29.062,29,0.7528098848465811,28,29,30,30,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,16 Cod St,355668,243988.248,111679.75200000001,1.19,40.7390951,-124.2164154,17783.4,396863.4329485667,508543.1849485667,355668,TRUE,355668,0,0,396863.4329485667,111679.75200000001,-152875.1849485667,profit
39,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1671 Buhne Dr,309032,211995.952,97036.048,1.3,40.7395467,-124.2188765,15451.6,15451.6,112487.648,112487.648,FALSE,309032,63.6,196544.352,15451.6,97036.048,0,break_even
40,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1621 Buhne Dr,287000,196882,90118,1.3,40.7397369,-124.2186024,14350,14349.999999999998,104468,104468,FALSE,287000,63.6,182532,14349.999999999998,90118,0,break_even
41,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,135 Cod St,255575,175324.45,80250.55,1.3,40.7395126,-124.2181152,12778.75,12778.75,93029.3,93029.3,FALSE,255575,63.6,162545.7,12778.75,80250.55,0,break_even
42,High,NA,3.79,TRUE,1000,3.79,4,0.6872935125347629,3,3,4,5,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,99 Cod St,298661,204881.446,93779.554,1.3,40.7392384,-124.2175387,14933.050000000001,55066.22660342031,148845.7806034203,148845.7806034203,FALSE,298661,50.162297520124724,149815.2193965797,55066.22660342031,93779.554,0,break_even
43,High,NA,12.17,TRUE,1000,12.17,12,0.7507753749715448,11,12,13,13,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,15 Cod St,438750,300982.5,137767.5,1.3,40.7387943,-124.2165956,21937.5,239601.28426728296,377368.7842672829,377368.7842672829,FALSE,438750,13.990020679821559,61381.21573271707,239601.28426728296,137767.5,-2.9103830456733704e-11,profit
44,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,26 Crab St,341571,234317.706,107253.294,0.25,40.7385636,-124.2171148,17078.55,17078.55,124331.844,124331.844,FALSE,341571,63.6,217239.15600000002,17078.55,107253.294,0,break_even
45,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,52 Crab St,365282,250583.452,114698.548,-0.47,40.7386619,-124.2173508,18264.100000000002,18264.100000000002,132962.648,132962.648,FALSE,365282,63.6,232319.352,18264.100000000002,114698.548,-1.4551915228366852e-11,profit
46,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,120 Crab St,299452,205424.072,94027.928,0.01,40.7390501,-124.2182181,14972.6,14972.6,109000.528,109000.528,FALSE,299452,63.59999999999999,190451.472,14972.6,94027.928,0,break_even
47,High,NA,13.329,TRUE,1000,13.329,13,0.6965947489353076,12,13,14,14,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,138 Crab St,439856,301741.216,138114.784,1.16,40.7391341,-124.2183467,21992.800000000003,260204.7455203606,398319.52952036064,398319.52952036064,FALSE,439856,9.44319742816726,41536.47047963936,260204.7455203606,138114.784,2.9103830456733704e-11,near_break_even
48,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,163 Crab St,391076,268278.136,122797.864,1.3,40.7390154,-124.2189426,19553.8,19553.8,142351.664,142351.664,FALSE,391076,63.6,248724.336,19553.8,122797.864,-1.4551915228366852e-11,profit
49,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,135 Crab St,344738,236490.26799999998,108247.732,1.3,40.7388757,-124.2186589,17236.9,17236.9,125484.63200000001,125484.63200000001,FALSE,344738,63.59999999999999,219253.368,17236.9,108247.732,1.4551915228366852e-11,near_break_even
50,High,NA,9.652,TRUE,1000,9.652,10,0.6303120602473772,9,9,10,10,1,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,123 Crab St,326438,223936.468,102501.532,1.3,40.7387997,-124.2184263,16321.900000000001,144822.9750009681,247324.5070009681,247324.5070009681,FALSE,326438,24.235380990887055,79113.4929990319,144822.9750009681,102501.532,0,break_even
51,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,105 Crab St,243924,167331.864,76592.136,1.3,40.7387073,-124.2181151,12196.2,12196.2,88788.336,88788.336,FALSE,243924,63.6,155135.664,12196.2,76592.136,0,break_even
52,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,83 Crab St,277883,190627.738,87255.262,1.3,40.7386596,-124.2179455,13894.150000000001,13894.150000000003,101149.41200000001,101149.41200000001,FALSE,277883,63.59999999999999,176733.588,13894.150000000003,87255.262,0,break_even
53,High,NA,12.357,TRUE,1000,12.357,12,0.6899471190077012,11,12,13,13,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,85 (69) Crab St,371255,254680.93,116574.07,1.3,40.7385792,-124.2179989,18562.75,205492.12840480258,322066.1984048026,322066.1984048026,FALSE,371255,13.249330405030879,49188.80159519741,205492.12840480258,116574.07,0,break_even
54,High,NA,17.345,TRUE,1000,17.345,17,0.6785539296440891,16,17,18,18,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,57 Crab St,380725,261177.35,119547.65,1.3,40.7384375,-124.2176553,19036.25,282225.6349961311,401773.2849961311,380725,TRUE,380725,0,0,282225.6349961311,119547.65,-21048.284996131115,profit
55,High,NA,5.902,TRUE,1000,5.902,6,0.7327570763444956,5,6,6,7,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,31 Crab St,333532,228802.952,104729.048,1.3,40.7383085,-124.2173666,16676.600000000002,93814.02171929758,198543.06971929758,198543.06971929758,FALSE,333532,40.4725574399765,134988.93028070242,93814.02171929758,104729.048,0,break_even
56,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,25 Crab St,277312,190236.032,87075.968,1.3,40.7383127,-124.2172382,13865.6,13865.6,100941.568,100941.568,FALSE,277312,63.6,176370.432,13865.6,87075.968,0,break_even
57,High,NA,7.406,TRUE,1000,7.406,7,0.6615146268992105,6,7,8,8,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1723 Buhne Dr,316822,217339.892,99482.10800000001,1.3,40.739155,-124.2192062,15841.1,110205.87300393237,209687.98100393236,209687.98100393236,FALSE,316822,33.815208222935155,107134.01899606764,110205.87300393237,99482.10800000001,-1.4551915228366852e-11,profit
58,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,130 Perch St,305500,209573,95927,1.24,40.7384699,-124.2187065,15275,15275,111202,111202,FALSE,305500,63.6,194298,15275,95927,0,break_even
59,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,98 Perch St,360648,247404.528,113243.472,0.22,40.738338,-124.2183033,18032.4,18032.4,131275.872,131275.872,FALSE,360648,63.6,229372.128,18032.4,113243.472,1.4551915228366852e-11,near_break_even
60,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,32 Perch St,312581,214430.566,98150.434,0.22,40.7379142,-124.2174716,15629.050000000001,15629.050000000001,113779.484,113779.484,FALSE,312581,63.6,198801.516,15629.050000000001,98150.434,0,break_even
61,High,NA,4.622,TRUE,1000,4.622,5,0.6719877733765456,3,4,5,5,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,10 Perch St,201455,138198.13,63256.87,1.23,40.737652,-124.2172012,10072.75,44931.15382823621,108188.02382823621,108188.02382823621,FALSE,201455,46.29667974076781,93266.97617176379,44931.15382823621,63256.87,0,break_even
62,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,25 Halibut Ave,292645,200754.47,91890.53,1.3,40.7367277,-124.2193352,14632.25,14632.25,106522.78,106522.78,FALSE,292645,63.6,186122.22,14632.25,91890.53,0,break_even
1,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,1179 King Salmon Ave,552000,378672,173328,1.59,40.7406328,-124.2156908,16560,16560,189888,189888,FALSE,552000,65.60000000000001,362112,16560,173328,0,break_even
2,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,1201 King Salmon Ave,362304,248540.544,113763.456,1.46,40.7407655,-124.2157915,10869.119999999999,10869.119999999999,124632.576,124632.576,FALSE,362304,65.6,237671.424,10869.119999999999,113763.456,0,break_even
3,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,1213 King Salmon Ave,362000,248332,113668,1.63,40.7409544,-124.2156305,10860,10860,124528,124528,FALSE,362000,65.60000000000001,237472,10860,113668,0,break_even
4,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,1215 King Salmon Ave,345190,236800.34,108389.66,1.65,40.7410356,-124.2155921,10355.699999999999,10355.699999999999,118745.36,118745.36,FALSE,345190,65.6,226444.64,10355.699999999999,108389.66,0,break_even
5,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,1229 King Salmon Ave,293893,201610.598,92282.402,1.68,40.7411812,-124.2155331,8816.789999999999,8816.789999999999,101099.192,101099.192,FALSE,293893,65.60000000000001,192793.80800000002,8816.789999999999,92282.402,0,break_even
6,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,1237 King Salmon Ave,208480,143017.28,65462.72,1.53,40.7413053,-124.2155155,6254.4,6254.4,71717.12,71717.12,FALSE,208480,65.60000000000001,136762.88,6254.4,65462.72,-7.275957614183426e-12,profit
7,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,1245 King Salmon Ave,315000,216090,98910,1.68,40.7413476,-124.2154337,9450,9450,108360,108360,FALSE,315000,65.60000000000001,206640,9450,98910,0,break_even
8,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,1337 Buhne Dr,275000,188650,86350,1.22,40.7410645,-124.2162205,8250,8250,94600,94600,FALSE,275000,65.60000000000001,180400,8250,86350,0,break_even
9,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,64 Herring St,397000,272342,124658,1.3,40.740805,-124.2164141,11910,11910,136568,136568,FALSE,397000,65.60000000000001,260432,11910,124658,0,break_even
10,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,61 Herring St,264655,181553.33000000002,83101.67,1.3,40.7405124,-124.216443,7939.65,7939.65,91041.31999999999,91041.31999999999,FALSE,264655,65.60000000000001,173613.68,7939.65,83101.67,0,break_even
11,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,85 Herring St,297000,203742,93258,1.3,40.7407541,-124.2169505,8910,8910,102168,102168,FALSE,297000,65.60000000000001,194832,8910,93258,0,break_even
12,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,1417 Buhne Dr,362500,248675,113825,1.29,40.7408173,-124.2171311,10875,10875,124700,124700,FALSE,362500,65.60000000000001,237800,10875,113825,0,break_even
13,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,1445 Buhne Dr,281034,192789.324,88244.676,1.3,40.7407323,-124.2172635,8431.02,8431.02,96675.69600000001,96675.69600000001,FALSE,281034,65.6,184358.304,8431.02,88244.676,0,break_even
14,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,1473 Buhne Dr,275135,188742.61,86392.39,1.3,40.7405944,-124.2174532,8254.05,8254.05,94646.44,94646.44,FALSE,275135,65.6,180488.56,8254.05,86392.39,0,break_even
15,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,1493 Buhne Dr,399000,273714,125286,1.3,40.7404946,-124.2175968,11970,11970,137256,137256,FALSE,399000,65.60000000000001,261744,11970,125286,0,break_even
16,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,184 Sole St,267907,183784.202,84122.798,1.3,40.740378,-124.2173647,8037.21,8037.210000000001,92160.008,92160.008,FALSE,267907,65.6,175746.992,8037.210000000001,84122.798,0,break_even
17,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,162 Sole St,273097,187344.54200000002,85752.458,1.3,40.7403202,-124.2172265,8192.91,8192.91,93945.368,93945.368,FALSE,273097,65.6,179151.63199999998,8192.91,85752.458,0,break_even
18,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,150 Sole St,276892,189947.912,86944.088,1.3,40.7402612,-124.2171174,8306.76,8306.76,95250.848,95250.848,FALSE,276892,65.60000000000001,181641.152,8306.76,86944.088,0,break_even
19,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,142 Sole St,313833,215289.438,98543.562,1.3,40.7402057,-124.2169684,9414.99,9414.99,107958.55200000001,107958.55200000001,FALSE,313833,65.6,205874.44799999997,9414.99,98543.562,0,break_even
20,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,118 Sole St,300000,205800,94200,1.27,40.7401167,-124.2167667,9000,9000,103200,103200,FALSE,300000,65.60000000000001,196800,9000,94200,0,break_even
21,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,106 Sole St,360000,246960,113040,1.28,40.7400397,-124.2166028,10800,10800,123840,123840,FALSE,360000,65.60000000000001,236160,10800,113040,0,break_even
22,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,98 Sole St,283217,194286.862,88930.138,1.15,40.7400329,-124.2164031,8496.51,8496.51,97426.648,97426.648,FALSE,283217,65.6,185790.352,8496.51,88930.138,0,break_even
23,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,62 Sole St,337695,231658.77000000002,106036.23,1.3,40.7399458,-124.2163248,10130.85,10130.85,116167.08,116167.08,FALSE,337695,65.6,221527.91999999998,10130.85,106036.23,0,break_even
24,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,54 Sole St,449201,308151.886,141049.114,1.79,40.7399238,-124.2161763,13476.029999999999,13476.029999999999,154525.144,154525.144,FALSE,449201,65.6,294675.856,13476.029999999999,141049.114,0,break_even
25,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,44 Sole St,238574,163661.764,74912.236,1.2,40.7398551,-124.2160615,7157.219999999999,7157.219999999999,82069.456,82069.456,FALSE,238574,65.6,156504.544,7157.219999999999,74912.236,0,break_even
26,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,16 Sole St,450000,308700,141300,1.08,40.739712,-124.2157682,13500,13500,154800,154800,FALSE,450000,65.60000000000001,295200,13500,141300,0,break_even
27,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.03_d0.020_t0.15_LetItGo,0.03,0.02,0.15,8 Sole St,350000,240100,109900,1.09,40.739687000000004,-124.215556,10500,10500,120400,120400,FALSE,350000,65.60000000000001,229600,10500,109900,0,break_even
