SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,full_address,annual_rental_income,monthly_rental_income,rentalval,rentalval_note,elevation,distance_to_coast_meters,distance_to_coast_km,median_ageE,whiteE,blackE,asianE,hispanicE,median_incomeE,educationE,unemploymentE,hazard_type,property_id
MLS Listing,NA,Single Family Residential,310 Seadrift Rd,Stinson Beach,CA,94970,9995000,3,3,Stinson Beach,1540,17759,1961,85,6490,322,Active,NA,NA,https://www.redfin.com/CA/Stinson-Beach/310-Seadrift-Rd-94970/home/932377,BAREIS,325093052,N,Y,37.9070858,-122.6735705,"310 Seadrift Rd, Stinson Beach, CA",499750,41645.833333333336,41645.833333333336,baseline_5pct,4.43,101.2886519289945,0.1012886519289945,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
MLS Listing,NA,Single Family Residential,3275 Shoreline Hwy,Stinson Beach,CA,94970,6498000,5,4,Stinson Beach,2712,16122,1930,110,2396,NA,Active,NA,NA,https://www.redfin.com/CA/Stinson-Beach/3275-Highway-1-94970/home/721836,San Francisco MLS,325088324,N,Y,37.895795,-122.636953,"3275 Shoreline Hwy, Stinson Beach, CA",324900,27075,27075,baseline_5pct,27.16,394.2354224888751,0.3942354224888751,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
MLS Listing,NA,Single Family Residential,156 Seadrift Rd,Stinson Beach,CA,94970,10699000,5,3,Stinson Beach,2224,28201,1962,226,4811,290,Active,NA,NA,https://www.redfin.com/CA/Stinson-Beach/156-Seadrift-Rd-94970/home/922980,BAREIS,325051657,N,Y,37.904831,-122.658222,"156 Seadrift Rd, Stinson Beach, CA",534950,44579.166666666664,44579.166666666664,baseline_5pct,5.37,305.0942872535661,0.30509428725356613,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
MLS Listing,NA,Single Family Residential,122 Seadrift Rd,Stinson Beach,CA,94970,10998000,4,3,Seadrift,2422,26101,1970,451,4541,290,Active,NA,NA,https://www.redfin.com/CA/Stinson-Beach/122-Seadrift-Rd-94970/home/883443,BAREIS,324085095,N,Y,37.9039336,-122.6548943,"122 Seadrift Rd, Stinson Beach, CA",549900,45825,45825,baseline_5pct,5.3,311.9854925212544,0.3119854925212544,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,2 Calle del Embarcadero,Stinson Beach,CA,94970,1685682,2,1,NA,725,5600,1942,NA,2621,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/2-Calle-del-Embarcadero-94970/home/722918,NA,NA,N,Y,37.9007097,-122.6457368,"2 Calle del Embarcadero, Stinson Beach, CA",84284.1,7023.675,7023.675,baseline_5pct,2.55,230.87734473750183,0.23087734473750182,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,November-21-2023,Single Family Residential,325 Seadrift Rd,Stinson Beach,CA,94970,9100000,4,3.5,Stinson Beach,3565,17498,1981,NA,2553,290,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/325-Seadrift-Rd-94970/home/22614749,BAREIS,323909475,N,Y,37.9074778,-122.6753007,"325 Seadrift Rd, Stinson Beach, CA",455000,37916.666666666664,37916.666666666664,baseline_5pct,3.45,200.67552244452006,0.20067552244452005,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,February-10-2025,Single Family Residential,3 Dipsea Rd,Stinson Beach,CA,94970,5850000,3,3,Stinson Beach,2713,11252,1991,NA,2156,290,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/3-Dipsea-Rd-94970/home/721021,San Francisco MLS,323931116,N,Y,37.9045403,-122.653063,"3 Dipsea Rd, Stinson Beach, CA",292500,24375,24375,baseline_5pct,3.54,461.7961822570342,0.4617961822570342,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,August-28-2023,Single Family Residential,22 Calle Del Onda Ct,Stinson Beach,CA,94970,2502364,3,2,Stinson Beach,1905,4800,1930,NA,1149,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/22-Calle-del-Onda-94970/home/914050,San Francisco MLS,323016379,N,Y,37.8994017,-122.6450857,"22 Calle Del Onda Ct, Stinson Beach, CA",125118.20000000001,10426.516666666668,10426.516666666668,baseline_5pct,4.08,81.990729041331,0.08199072904133099,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,May-16-2025,Single Family Residential,13 Walla Vis,Stinson Beach,CA,94970,6900000,3,2,Stinson Beach,1688,7501,1980,NA,4088,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/13-Walla-Vis-94970/home/834234,BAREIS,325036655,N,Y,37.9031279,-122.6529819,"13 Walla Vis, Stinson Beach, CA",345000,28750,28750,baseline_5pct,4.76,277.47445645465876,0.2774744564546588,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,7 Avenida Olema,Stinson Beach,CA,94970,4500000,3,2,NA,1584,20125,1970,NA,2841,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/7-Avenida-Olema-94970/home/1392235,NA,NA,N,Y,37.9033716,-122.6404355,"7 Avenida Olema, Stinson Beach, CA",225000,18750,18750,baseline_5pct,92.98,833.2004903833896,0.8332004903833896,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,July-18-2025,Single Family Residential,11 Walla Vis,Stinson Beach,CA,94970,3800000,3,3,Stinson Beach,1864,7562,1980,NA,2039,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/11-Walla-Vis-94970/home/1161643,BAREIS,325058677,N,Y,37.9033346,-122.6528673,"11 Walla Vis, Stinson Beach, CA",190000,15833.333333333334,15833.333333333334,baseline_5pct,3.59,309.2360137938267,0.3092360137938267,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,June-10-2024,Single Family Residential,155 Buena Vista Ave,Stinson Beach,CA,94970,2656588,2,1,Stinson Beach,1420,4822,1997,NA,1620,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/155-Buena-Vista-Ave-94970/home/1262079,BAREIS,324032517,N,Y,37.899939,-122.641226,"155 Buena Vista Ave, Stinson Beach, CA",132829.4,11069.116666666667,11069.116666666667,baseline_5pct,27.22,434.1416732320076,0.4341416732320076,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,July-9-2024,Single Family Residential,17 Calle Del Onda,Stinson Beach,CA,94970,2108639,2,1,Stinson Beach,960,4800,1940,NA,2313,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/17-Calle-del-Mar-94970/home/1156832,BAREIS,324041923,N,Y,37.8993219,-122.6447422,"17 Calle Del Onda, Stinson Beach, CA",105431.95000000001,8785.995833333334,8785.995833333334,baseline_5pct,3.6,87.6259416156642,0.0876259416156642,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,April-24-2023,Single Family Residential,160 Buena Vista Ave,Stinson Beach,CA,94970,1768873,1,2,Stinson Beach,995,3498,1923,NA,1683,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/160-Buena-Vista-Ave-94970/home/1400357,BAREIS,323018657,N,Y,37.900111,-122.640827,"160 Buena Vista Ave, Stinson Beach, CA",88443.65000000001,7370.304166666668,7370.304166666668,baseline_5pct,43.56,483.3510751229522,0.48335107512295217,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,July-17-2024,Single Family Residential,33 Calle Del Sierra,Stinson Beach,CA,94970,2592611,3,2.5,Stinson Beach,2831,4800,1966,NA,318,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/33-Calle-del-Mar-94970/home/1105350,BAREIS,324040806,N,Y,37.8986489,-122.6443027,"33 Calle Del Sierra, Stinson Beach, CA",129630.55,10802.545833333334,10802.545833333334,baseline_5pct,4.59,58.115911326631156,0.05811591132663116,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,May-16-2023,Single Family Residential,63 Dipsea Rd,Stinson Beach,CA,94970,6200000,4,3,Stinson Beach,2355,7501,1988,NA,2633,290,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/63-Dipsea-Rd-94970/home/969526,BAREIS,323023642,N,Y,37.907102,-122.657565,"63 Dipsea Rd, Stinson Beach, CA",310000,25833.333333333332,25833.333333333332,baseline_5pct,3.24,631.2777767773624,0.6312777767773624,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,June-27-2024,Single Family Residential,209 Dipsea Rd,Stinson Beach,CA,94970,4000000,2,1,Stinson Beach,1042,7501,1972,NA,3839,306,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/209-Dipsea-Rd-94970/home/1073420,BAREIS,324039453,N,Y,37.9080896,-122.6723286,"209 Dipsea Rd, Stinson Beach, CA",200000,16666.666666666668,16666.666666666668,baseline_5pct,3.39,213.97771524284425,0.21397771524284426,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,October-25-2023,Single Family Residential,134 Seadrift Rd,Stinson Beach,CA,94970,17500000,6,5.5,Seadrift,3892,26641,2009,NA,4496,290,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/134-Seadrift-Rd-94970/home/1064293,BAREIS,323910561,N,Y,37.9043504,-122.6560457,"134 Seadrift Rd, Stinson Beach, CA",875000,72916.66666666667,72916.66666666667,baseline_5pct,5.14,323.703854625176,0.323703854625176,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,November-20-2023,Single Family Residential,7 Avenida Farralone,Stinson Beach,CA,94970,6000000,3,3,Stinson Beach,2337,22046,2007,NA,2567,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/7-Avenida-Farralone-94970/home/721203,BAREIS,323915297,N,Y,37.9031427,-122.6419682,"7 Avenida Farralone, Stinson Beach, CA",300000,25000,25000,baseline_5pct,90.37,708.466125675264,0.708466125675264,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,September-24-2024,Single Family Residential,102 Seadrift Rd,Stinson Beach,CA,94970,3796250,3,2,Stinson Beach,1796,7100,1961,NA,2114,306,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/102-Seadrift-Rd-94970/home/994031,BAREIS,324065932,N,Y,37.9038011,-122.6529776,"102 Seadrift Rd, Stinson Beach, CA",189812.5,15817.708333333334,15817.708333333334,baseline_5pct,3.09,366.95416599135007,0.36695416599135006,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,163 Dipsea Rd,Stinson Beach,CA,94970,5100000,2,3,NA,2152,7500,1988,NA,2370,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/163-Dipsea-Rd-94970/home/798109,NA,NA,N,Y,37.9080069,-122.6675564,"163 Dipsea Rd, Stinson Beach, CA",255000,21250,21250,baseline_5pct,3.45,373.16181488225817,0.3731618148822582,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,May-23-2025,Single Family Residential,250 Seadrift Rd,Stinson Beach,CA,94970,14500000,5,3.5,Stinson Beach,2555,23518,1975,NA,5675,322,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/250-Seadrift-Rd-94970/home/722123,San Francisco MLS,325034610,N,Y,37.9067688,-122.6673643,"250 Seadrift Rd, Stinson Beach, CA",725000,60416.666666666664,60416.666666666664,baseline_5pct,5.05,216.15897716271564,0.21615897716271565,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,July-23-2025,Single Family Residential,87 Dipsea Rd,Stinson Beach,CA,94970,4875000,2,2,Stinson Beach,1910,11252,1995,NA,2552,322,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/87-Dipsea-Rd-94970/home/1022360,BAREIS,325051740,N,Y,37.9078577,-122.6599216,"87 Dipsea Rd, Stinson Beach, CA",243750,20312.5,20312.5,baseline_5pct,3.51,642.3471930516316,0.6423471930516316,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,May-10-2023,Single Family Residential,45 Calle Del Ribera,Stinson Beach,CA,94970,1310636,1,1,Stinson Beach,765,2400,1949,NA,1320,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/45-Calle-del-Resaca-94970/home/1170598,BAREIS,323017229,N,Y,37.900051,-122.64579,"45 Calle Del Ribera, Stinson Beach, CA",65531.8,5460.983333333334,5460.983333333334,baseline_5pct,3.52,141.47419400516486,0.14147419400516487,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,July-15-2025,Single Family Residential,189 Seadrift Rd,Stinson Beach,CA,94970,5150000,3,3,Stinson Beach,1900,7501,2013,NA,2711,322,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/189-Seadrift-Rd-94970/home/18233158,BAREIS,325047692,N,Y,37.9065547,-122.6611883,"189 Seadrift Rd, Stinson Beach, CA",257500,21458.333333333332,21458.333333333332,baseline_5pct,2.95,421.51725407516386,0.4215172540751639,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,June-26-2025,Single Family Residential,121 Dipsea Rd,Stinson Beach,CA,94970,5550000,3,3,Stinson Beach,2003,7501,2024,NA,2771,322,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/121-Dipsea-Rd-94970/home/1105327,San Francisco MLS,325035761,N,Y,37.9081514,-122.6632325,"121 Dipsea Rd, Stinson Beach, CA",277500,23125,23125,baseline_5pct,3.65,555.9967722646992,0.5559967722646992,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,July-21-2025,Single Family Residential,8 Rafael Patio,Stinson Beach,CA,94970,5480000,3,2,Stinson Beach,1915,8999,1941,NA,2862,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/8-Rafael-Patio-94970/home/1054970,BAREIS,325046720,N,Y,37.9023504,-122.6510794,"8 Rafael Patio, Stinson Beach, CA",274000,22833.333333333332,22833.333333333332,baseline_5pct,4.87,246.33125341648713,0.24633125341648712,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,March-20-2024,Single Family Residential,129 Seadrift Rd,Stinson Beach,CA,94970,5100000,3,3,Stinson Beach,1774,7500,1984,NA,2875,290,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/129-Seadrift-Rd-94970/home/878229,BAREIS,323931150,N,Y,37.9048388,-122.6552952,"129 Seadrift Rd, Stinson Beach, CA",255000,21250,21250,baseline_5pct,3.78,416.9102941795332,0.4169102941795332,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,September-13-2024,Single Family Residential,17 Dipsea Rd,Stinson Beach,CA,94970,5000000,3,3,Stinson Beach,2056,11252,1989,NA,2432,306,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/17-Dipsea-Rd-94970/home/722733,BAREIS,324040106,N,Y,37.9055276,-122.6530493,"17 Dipsea Rd, Stinson Beach, CA",250000,20833.333333333332,20833.333333333332,baseline_5pct,3.4,593.3077648429474,0.5933077648429474,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,September-6-2023,Single Family Residential,173 Seadrift Rd,Stinson Beach,CA,94970,5500000,3,3,Stinson Beach,1778,8751,1991,NA,3093,290,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/173-Seadrift-Rd-94970/home/1347452,BAREIS,323036170,N,Y,37.906297,-122.6595109,"173 Seadrift Rd, Stinson Beach, CA",275000,22916.666666666668,22916.666666666668,baseline_5pct,3.46,450.81606407424823,0.45081606407424824,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,January-2-2026,Single Family Residential,125 Laurel Ave,Stinson Beach,CA,94970,4050000,3,3,Stinson Beach,2745,28832,1958,NA,1475,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/125-Laurel-Ave-94970/home/735388,San Francisco MLS,325079226,N,Y,37.9023455,-122.6387895,"125 Laurel Ave, Stinson Beach, CA",202500,16875,16875,baseline_5pct,82.23,863.0825972852803,0.8630825972852803,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,July-1-2024,Single Family Residential,12 Avenida Las Baulinas,Stinson Beach,CA,94970,3800000,3,2,Highlands,NA,27600,1971,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/12-Avenida-Las-Baulinas-94970/home/741443,BAREIS,324013746,N,Y,37.9037162,-122.6407922,"12 Avenida Las Baulinas, Stinson Beach, CA",190000,15833.333333333334,15833.333333333334,baseline_5pct,99.47,847.6697450254848,0.8476697450254848,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,January-4-2024,Single Family Residential,255 Calle Del Mar,Stinson Beach,CA,94970,2137926,1,1,Stinson Beach,640,NA,NA,NA,3281,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/255-Calle-del-Mar-94970/home/883461,BAREIS,323916299,N,Y,37.9005542,-122.6395213,"255 Calle Del Mar, Stinson Beach, CA",106896.3,8908.025,8908.025,baseline_5pct,54.09,633.0531814601578,0.6330531814601578,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,October-7-2024,Single Family Residential,9 Rafael Patio,Stinson Beach,CA,94970,3760000,3,2,Stinson Beach,1420,15002,1938,NA,2648,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/9-Rafael-Patio-94970/home/1302009,BAREIS,324051839,N,Y,37.9022736,-122.6507593,"9 Rafael Patio, Stinson Beach, CA",188000,15666.666666666666,15666.666666666666,baseline_5pct,3.83,248.25793220228348,0.24825793220228348,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,174 Seadrift Rd,Stinson Beach,CA,94970,17900000,5,5,NA,3208,30120,2015,NA,5580,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/174-Seadrift-Rd-94970/home/1017872,NA,NA,N,Y,37.9055495,-122.660012,"174 Seadrift Rd, Stinson Beach, CA",895000,74583.33333333333,74583.33333333333,baseline_5pct,4.59,332.6710970913999,0.33267109709139986,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,214 Seadrift Rd,Stinson Beach,CA,94970,13200000,5,3,NA,2204,25020,1962,NA,5989,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/214-Seadrift-Rd-94970/home/1077674,NA,NA,N,Y,37.9063035,-122.6636315,"214 Seadrift Rd, Stinson Beach, CA",660000,55000,55000,baseline_5pct,5.51,295.7113250391544,0.2957113250391544,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,October-31-2025,Single Family Residential,170 Belvedere Ave,Stinson Beach,CA,94970,4250000,3,2,Stinson Beach,1965,25051,1928,NA,2163,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/170-Belvedere-Ave-94970/home/17466147,BAREIS,325049704,N,Y,37.9013641,-122.6378619,"170 Belvedere Ave, Stinson Beach, CA",212500,17708.333333333332,17708.333333333332,baseline_5pct,62.86,846.667396127699,0.846667396127699,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,July-25-2025,Single Family Residential,211 Seadrift Rd,Stinson Beach,CA,94970,4998000,3,3,Stinson Beach,2291,8303,2003,NA,2182,306,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/211-Seadrift-Rd-94970/home/1011997,BAREIS,325013239,N,Y,37.9068641,-122.6632913,"211 Seadrift Rd, Stinson Beach, CA",249900,20825,20825,baseline_5pct,3.8,382.9689735502963,0.3829689735502963,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,August-17-2023,Single Family Residential,210 Dipsea Rd,Stinson Beach,CA,94970,5500000,2,2,Seadrift,2119,18295,1963,NA,2596,275,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/210-Dipsea-Rd-94970/home/723740,BAREIS,323013148,N,Y,37.9083979,-122.6729157,"210 Dipsea Rd, Stinson Beach, CA",275000,22916.666666666668,22916.666666666668,baseline_5pct,1.45,263.89186139190616,0.2638918613919062,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,December-2-2024,Single Family Residential,31 Calle Del Pradero,Stinson Beach,CA,94970,4125000,2,2,Stinson Beach,1497,7200,1986,NA,2756,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/31-Calle-del-Pradero-94970/home/1050582,BAREIS,323919823,N,Y,37.8983608,-122.6436942,"31 Calle Del Pradero, Stinson Beach, CA",206250,17187.5,17187.5,baseline_5pct,3.91,81.03622919571525,0.08103622919571525,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,November-26-2025,Multi-Family (2-4 Unit),7500 Panoramic Hwy,Stinson Beach,CA,94970,3900000,3,2,Stinson Beach,1576,87800,1950,NA,2475,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/7500-Panoramic-Hwy-94970/home/1170606,BAREIS,324091555,N,Y,37.9003752,-122.6344771,"7500 Panoramic Hwy, Stinson Beach, CA",195000,16250,16250,baseline_5pct,72.6,1032.276447668931,1.032276447668931,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,112 Calle del Arroyo,Stinson Beach,CA,94970,1936663,4,2,NA,1458,3200,1947,NA,754,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/112-Calle-del-Arroyo-94970/home/722744,NA,NA,N,Y,37.9017074,-122.6474337,"112 Calle del Arroyo, Stinson Beach, CA",96833.15000000001,8069.429166666668,8069.429166666668,baseline_5pct,2.04,299.01467061996175,0.29901467061996173,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,16 Calle del Pinos,Stinson Beach,CA,94970,1879679,1,1,NA,474,2400,1920,NA,3797,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/16-Calle-del-Pinos-94970/home/1055023,NA,NA,N,Y,37.8985845,-122.6431659,"16 Calle del Pinos, Stinson Beach, CA",93983.95000000001,7831.995833333334,7831.995833333334,baseline_5pct,3.84,145.80953143990857,0.14580953143990857,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,7 Walla Vis,Stinson Beach,CA,94970,3700000,2,2,NA,1826,7875,1981,NA,2026,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/7-Walla-Vis-94970/home/1187230,NA,NA,N,Y,37.9035454,-122.6526083,"7 Walla Vis, Stinson Beach, CA",185000,15416.666666666666,15416.666666666666,baseline_5pct,3.14,347.0072430078421,0.3470072430078421,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,139 Seadrift Rd,Stinson Beach,CA,94970,5300000,2,2,NA,1881,7500,1987,NA,2818,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/139-Seadrift-Rd-94970/home/722611,NA,NA,N,Y,37.9051605,-122.6562443,"139 Seadrift Rd, Stinson Beach, CA",265000,22083.333333333332,22083.333333333332,baseline_5pct,3.59,423.66880035638974,0.42366880035638976,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,95 Calle del Resaca,Stinson Beach,CA,94970,3634460,2,2,NA,1565,4800,1987,NA,1597,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/95-Calle-del-Resaca-94970/home/1364393,NA,NA,N,Y,37.899606,-122.646179,"95 Calle del Resaca, Stinson Beach, CA",181723,15143.583333333334,15143.583333333334,baseline_5pct,3.39,67.71276059753367,0.06771276059753367,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,6 Dipsea Rd,Stinson Beach,CA,94970,3131882,3,2,NA,1710,11214,1991,NA,337,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/6-Dipsea-Rd-94970/home/751483,NA,NA,Y,Y,37.9048052,-122.6524155,"6 Dipsea Rd, Stinson Beach, CA",156594.1,13049.508333333333,13049.508333333333,baseline_5pct,2.82,521.450682847343,0.5214506828473431,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,5 Dipsea Rd,Stinson Beach,CA,94970,4800000,2,3,NA,2356,12750,1988,NA,2037,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/5-Dipsea-Rd-94970/home/1183350,NA,NA,Y,Y,37.9049043,-122.6530651,"5 Dipsea Rd, Stinson Beach, CA",240000,20000,20000,baseline_5pct,3.36,510.0112982315836,0.5100112982315836,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,April-12-2011,Single Family Residential,9 Dipsea Rd,Stinson Beach,CA,94970,2578733,3,2,Seadrift,1372,7800,1966,NA,758,192,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/9-Dipsea-Rd-94970/home/969546,BAREIS,21106986,Y,Y,37.9051004,-122.6530725,"9 Dipsea Rd, Stinson Beach, CA",128936.65000000001,10744.720833333335,10744.720833333335,baseline_5pct,3.34,535.7493564092856,0.5357493564092856,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
